class;wellLocation;filename;imageID;plateID;field;channel;filenameJPEG
SAMPLE;D06;Week9_39282_D06_s2_w49B3E2C03-E1DA-4A6D-8A06-0A13FFFDB995.tif;8877;39282;s2;w4;temp/Week9_39282_D06_s2_w49B3E2C03-E1DA-4A6D-8A06-0A13FFFDB995.jpeg
SAMPLE;D06;Week9_39282_D06_s3_w19C6D7CD2-1F2C-4CC2-9375-2976BFEC5636.tif;8878;39282;s3;w1;temp/Week9_39282_D06_s3_w19C6D7CD2-1F2C-4CC2-9375-2976BFEC5636.jpeg
SAMPLE;D06;Week9_39282_D06_s3_w2F5FAFF13-58D1-4920-A491-31FC0C9E4894.tif;8879;39282;s3;w2;temp/Week9_39282_D06_s3_w2F5FAFF13-58D1-4920-A491-31FC0C9E4894.jpeg
SAMPLE;D06;Week9_39282_D06_s3_w4049F11DD-B4CF-45F2-B171-75B4A8E1668E.tif;8880;39282;s3;w4;temp/Week9_39282_D06_s3_w4049F11DD-B4CF-45F2-B171-75B4A8E1668E.jpeg
SAMPLE;D06;Week9_39282_D06_s4_w128B2E5F0-78BF-4670-B137-1019CFF587D2.tif;8881;39282;s4;w1;temp/Week9_39282_D06_s4_w128B2E5F0-78BF-4670-B137-1019CFF587D2.jpeg
SAMPLE;D06;Week9_39282_D06_s4_w29296ACB9-1817-4AF2-9645-B14166966B57.tif;8882;39282;s4;w2;temp/Week9_39282_D06_s4_w29296ACB9-1817-4AF2-9645-B14166966B57.jpeg
SAMPLE;D06;Week9_39282_D06_s4_w48769DA1F-E17C-4785-96E4-87A9DC7C36BD.tif;8883;39282;s4;w4;temp/Week9_39282_D06_s4_w48769DA1F-E17C-4785-96E4-87A9DC7C36BD.jpeg
SAMPLE;D07;Week9_39282_D07_s1_w1D2F6A651-2B5C-4D5B-9C0D-32DABFB78552.tif;8884;39282;s1;w1;temp/Week9_39282_D07_s1_w1D2F6A651-2B5C-4D5B-9C0D-32DABFB78552.jpeg
SAMPLE;D07;Week9_39282_D07_s1_w2E3B2353E-AF57-42B2-934D-F818DCB0BC5D.tif;8885;39282;s1;w2;temp/Week9_39282_D07_s1_w2E3B2353E-AF57-42B2-934D-F818DCB0BC5D.jpeg
SAMPLE;D07;Week9_39282_D07_s1_w452F6629C-970D-4A5B-9629-409E18BA0D33.tif;8886;39282;s1;w4;temp/Week9_39282_D07_s1_w452F6629C-970D-4A5B-9629-409E18BA0D33.jpeg
SAMPLE;D07;Week9_39282_D07_s2_w1FAE179D1-3641-49A8-8AB6-E2B886CE263D.tif;8887;39282;s2;w1;temp/Week9_39282_D07_s2_w1FAE179D1-3641-49A8-8AB6-E2B886CE263D.jpeg
SAMPLE;D07;Week9_39282_D07_s2_w25CAA4B42-1A41-4789-B8A3-64AE13F691C0.tif;8888;39282;s2;w2;temp/Week9_39282_D07_s2_w25CAA4B42-1A41-4789-B8A3-64AE13F691C0.jpeg
SAMPLE;D07;Week9_39282_D07_s2_w4ED4434C6-B24F-4CFE-A8B6-B620270975FE.tif;8889;39282;s2;w4;temp/Week9_39282_D07_s2_w4ED4434C6-B24F-4CFE-A8B6-B620270975FE.jpeg
SAMPLE;D07;Week9_39282_D07_s3_w1CC87B36F-F4B9-41D3-8FC9-71C814EFC1C0.tif;8890;39282;s3;w1;temp/Week9_39282_D07_s3_w1CC87B36F-F4B9-41D3-8FC9-71C814EFC1C0.jpeg
SAMPLE;D07;Week9_39282_D07_s3_w29D90AF9C-0DC6-4CA1-AE37-A427B4E35A96.tif;8891;39282;s3;w2;temp/Week9_39282_D07_s3_w29D90AF9C-0DC6-4CA1-AE37-A427B4E35A96.jpeg
SAMPLE;D07;Week9_39282_D07_s3_w410FAF596-4EF8-47A8-8202-41B8B78083AA.tif;8892;39282;s3;w4;temp/Week9_39282_D07_s3_w410FAF596-4EF8-47A8-8202-41B8B78083AA.jpeg
SAMPLE;D07;Week9_39282_D07_s4_w1B171FE95-D877-4D92-AD64-9A0BE090B891.tif;8893;39282;s4;w1;temp/Week9_39282_D07_s4_w1B171FE95-D877-4D92-AD64-9A0BE090B891.jpeg
SAMPLE;D07;Week9_39282_D07_s4_w2BAA7D920-53DB-4CB5-8E33-8B29F8E50975.tif;8894;39282;s4;w2;temp/Week9_39282_D07_s4_w2BAA7D920-53DB-4CB5-8E33-8B29F8E50975.jpeg
SAMPLE;D07;Week9_39282_D07_s4_w4EA43AC79-47F7-4EDE-9FD5-F9B3F8CC023F.tif;8895;39282;s4;w4;temp/Week9_39282_D07_s4_w4EA43AC79-47F7-4EDE-9FD5-F9B3F8CC023F.jpeg
SAMPLE;D08;Week9_39282_D08_s1_w194BD623B-B953-49B2-9895-529C7BBF933B.tif;8896;39282;s1;w1;temp/Week9_39282_D08_s1_w194BD623B-B953-49B2-9895-529C7BBF933B.jpeg
SAMPLE;D08;Week9_39282_D08_s1_w2F4FE2B81-E7E6-4599-A8DB-3C569AB186A8.tif;8897;39282;s1;w2;temp/Week9_39282_D08_s1_w2F4FE2B81-E7E6-4599-A8DB-3C569AB186A8.jpeg
SAMPLE;D08;Week9_39282_D08_s1_w4A25E4A26-FA4B-407B-9532-B210D7EBDF53.tif;8898;39282;s1;w4;temp/Week9_39282_D08_s1_w4A25E4A26-FA4B-407B-9532-B210D7EBDF53.jpeg
SAMPLE;D08;Week9_39282_D08_s2_w14A2AC0BC-DD78-4848-83A8-1274799A9578.tif;8899;39282;s2;w1;temp/Week9_39282_D08_s2_w14A2AC0BC-DD78-4848-83A8-1274799A9578.jpeg
SAMPLE;D08;Week9_39282_D08_s2_w2A7DC2086-ABDC-4B20-A8A7-1A764E199CCB.tif;8900;39282;s2;w2;temp/Week9_39282_D08_s2_w2A7DC2086-ABDC-4B20-A8A7-1A764E199CCB.jpeg
SAMPLE;D08;Week9_39282_D08_s2_w4ACD4CC6C-7B31-4F6F-B551-86C129941FA1.tif;8901;39282;s2;w4;temp/Week9_39282_D08_s2_w4ACD4CC6C-7B31-4F6F-B551-86C129941FA1.jpeg
SAMPLE;D08;Week9_39282_D08_s3_w18BE1EA59-1A48-4ABA-8B95-1622829D4220.tif;8902;39282;s3;w1;temp/Week9_39282_D08_s3_w18BE1EA59-1A48-4ABA-8B95-1622829D4220.jpeg
SAMPLE;D08;Week9_39282_D08_s3_w213943FA6-7865-40A7-BACD-9D08E6DF3416.tif;8903;39282;s3;w2;temp/Week9_39282_D08_s3_w213943FA6-7865-40A7-BACD-9D08E6DF3416.jpeg
SAMPLE;D08;Week9_39282_D08_s3_w4BB6764E9-8B3A-429C-ADBB-8E16842F35E1.tif;8904;39282;s3;w4;temp/Week9_39282_D08_s3_w4BB6764E9-8B3A-429C-ADBB-8E16842F35E1.jpeg
SAMPLE;D08;Week9_39282_D08_s4_w105BBFFAB-B8B6-4FB4-BEEE-FAFC459C14C0.tif;8905;39282;s4;w1;temp/Week9_39282_D08_s4_w105BBFFAB-B8B6-4FB4-BEEE-FAFC459C14C0.jpeg
SAMPLE;D08;Week9_39282_D08_s4_w2AFD5B97A-8B74-43B4-984E-2DF574992EE4.tif;8906;39282;s4;w2;temp/Week9_39282_D08_s4_w2AFD5B97A-8B74-43B4-984E-2DF574992EE4.jpeg
SAMPLE;D08;Week9_39282_D08_s4_w4FC01E126-C9F5-4361-BBD3-C94AD9138DF6.tif;8907;39282;s4;w4;temp/Week9_39282_D08_s4_w4FC01E126-C9F5-4361-BBD3-C94AD9138DF6.jpeg
SAMPLE;D09;Week9_39282_D09_s1_w117AC8360-DFD2-419B-A8D1-A776CC5892AD.tif;8908;39282;s1;w1;temp/Week9_39282_D09_s1_w117AC8360-DFD2-419B-A8D1-A776CC5892AD.jpeg
SAMPLE;D09;Week9_39282_D09_s1_w22CE78608-88A8-414D-BCE5-C26BAEFD67BC.tif;8909;39282;s1;w2;temp/Week9_39282_D09_s1_w22CE78608-88A8-414D-BCE5-C26BAEFD67BC.jpeg
SAMPLE;D09;Week9_39282_D09_s1_w4C4B00494-B030-42BE-9DFE-7A5246A9FB45.tif;8910;39282;s1;w4;temp/Week9_39282_D09_s1_w4C4B00494-B030-42BE-9DFE-7A5246A9FB45.jpeg
SAMPLE;D09;Week9_39282_D09_s2_w1757C0FE1-C59B-48CC-84FE-6A3FC65D77CD.tif;8911;39282;s2;w1;temp/Week9_39282_D09_s2_w1757C0FE1-C59B-48CC-84FE-6A3FC65D77CD.jpeg
SAMPLE;D09;Week9_39282_D09_s2_w227686964-48C5-4791-B353-38DC9814B22D.tif;8912;39282;s2;w2;temp/Week9_39282_D09_s2_w227686964-48C5-4791-B353-38DC9814B22D.jpeg
SAMPLE;D09;Week9_39282_D09_s2_w4C3B881AC-7E5F-4784-8EB9-912DB5DC4436.tif;8913;39282;s2;w4;temp/Week9_39282_D09_s2_w4C3B881AC-7E5F-4784-8EB9-912DB5DC4436.jpeg
SAMPLE;D09;Week9_39282_D09_s3_w1D52355C3-26C5-4504-9AE1-D12AB5EDE984.tif;8914;39282;s3;w1;temp/Week9_39282_D09_s3_w1D52355C3-26C5-4504-9AE1-D12AB5EDE984.jpeg
SAMPLE;D09;Week9_39282_D09_s3_w25BA22074-4575-44E0-84E1-39F73FB5BAFB.tif;8915;39282;s3;w2;temp/Week9_39282_D09_s3_w25BA22074-4575-44E0-84E1-39F73FB5BAFB.jpeg
SAMPLE;D09;Week9_39282_D09_s3_w46A1731FA-FA24-4B3B-845C-9A5D666E713B.tif;8916;39282;s3;w4;temp/Week9_39282_D09_s3_w46A1731FA-FA24-4B3B-845C-9A5D666E713B.jpeg
SAMPLE;D09;Week9_39282_D09_s4_w18A1F25D2-4D1B-4B29-BCBD-23DF96BE1FE8.tif;8917;39282;s4;w1;temp/Week9_39282_D09_s4_w18A1F25D2-4D1B-4B29-BCBD-23DF96BE1FE8.jpeg
SAMPLE;D09;Week9_39282_D09_s4_w20A239B41-9C9D-4C75-8107-CAC59C3D90FE.tif;8918;39282;s4;w2;temp/Week9_39282_D09_s4_w20A239B41-9C9D-4C75-8107-CAC59C3D90FE.jpeg
SAMPLE;D09;Week9_39282_D09_s4_w40E8FC5D2-3727-4DDA-8F59-F87B7AE2659F.tif;8919;39282;s4;w4;temp/Week9_39282_D09_s4_w40E8FC5D2-3727-4DDA-8F59-F87B7AE2659F.jpeg
SAMPLE;D10;Week9_39282_D10_s1_w1E7904BAC-8E8F-47B4-B46E-BB7F7BEE2646.tif;8920;39282;s1;w1;temp/Week9_39282_D10_s1_w1E7904BAC-8E8F-47B4-B46E-BB7F7BEE2646.jpeg
SAMPLE;D10;Week9_39282_D10_s1_w2DB759A75-AC36-43B1-9D06-22F4364EEAB6.tif;8921;39282;s1;w2;temp/Week9_39282_D10_s1_w2DB759A75-AC36-43B1-9D06-22F4364EEAB6.jpeg
SAMPLE;D10;Week9_39282_D10_s1_w41BB1F7C9-98CA-4809-A03C-09FA78F79732.tif;8922;39282;s1;w4;temp/Week9_39282_D10_s1_w41BB1F7C9-98CA-4809-A03C-09FA78F79732.jpeg
SAMPLE;D10;Week9_39282_D10_s2_w1EAEB3CC9-0F1E-48C0-B202-170288193D47.tif;8923;39282;s2;w1;temp/Week9_39282_D10_s2_w1EAEB3CC9-0F1E-48C0-B202-170288193D47.jpeg
SAMPLE;D10;Week9_39282_D10_s2_w21B9DB5A8-D1AE-405B-8D9F-F8EDAB199DD2.tif;8924;39282;s2;w2;temp/Week9_39282_D10_s2_w21B9DB5A8-D1AE-405B-8D9F-F8EDAB199DD2.jpeg
SAMPLE;D10;Week9_39282_D10_s2_w40F590B5E-C6D5-4017-B9F2-7A74389FA56B.tif;8925;39282;s2;w4;temp/Week9_39282_D10_s2_w40F590B5E-C6D5-4017-B9F2-7A74389FA56B.jpeg
SAMPLE;D10;Week9_39282_D10_s3_w16E218CCC-5083-4A7C-A8CC-49873205F1FA.tif;8926;39282;s3;w1;temp/Week9_39282_D10_s3_w16E218CCC-5083-4A7C-A8CC-49873205F1FA.jpeg
SAMPLE;D10;Week9_39282_D10_s3_w23A3CE7D0-2CC5-4C0D-9764-C54477A89E0B.tif;8927;39282;s3;w2;temp/Week9_39282_D10_s3_w23A3CE7D0-2CC5-4C0D-9764-C54477A89E0B.jpeg
SAMPLE;D10;Week9_39282_D10_s3_w40F016C7A-7D92-432B-94E4-8D87A1C2594E.tif;8928;39282;s3;w4;temp/Week9_39282_D10_s3_w40F016C7A-7D92-432B-94E4-8D87A1C2594E.jpeg
SAMPLE;D10;Week9_39282_D10_s4_w1C8971E1C-EE33-489F-A02F-8DD9E42F7FFE.tif;8929;39282;s4;w1;temp/Week9_39282_D10_s4_w1C8971E1C-EE33-489F-A02F-8DD9E42F7FFE.jpeg
SAMPLE;D10;Week9_39282_D10_s4_w2857408B5-63A1-45D1-AD09-2E8AE81AC6C8.tif;8930;39282;s4;w2;temp/Week9_39282_D10_s4_w2857408B5-63A1-45D1-AD09-2E8AE81AC6C8.jpeg
SAMPLE;D10;Week9_39282_D10_s4_w4E26CA0AF-FD7E-4196-ACE0-B88983D4D392.tif;8931;39282;s4;w4;temp/Week9_39282_D10_s4_w4E26CA0AF-FD7E-4196-ACE0-B88983D4D392.jpeg
POSITIVE;D11;Week9_39282_D11_s1_w12E3238A6-AFA3-41BB-A4F6-E5511A352FAB.tif;8932;39282;s1;w1;temp/Week9_39282_D11_s1_w12E3238A6-AFA3-41BB-A4F6-E5511A352FAB.jpeg
POSITIVE;D11;Week9_39282_D11_s1_w2A70A7149-A5E7-48D7-A82D-3B2FAADC3692.tif;8933;39282;s1;w2;temp/Week9_39282_D11_s1_w2A70A7149-A5E7-48D7-A82D-3B2FAADC3692.jpeg
POSITIVE;D11;Week9_39282_D11_s1_w41A1156F2-CF08-4FCB-9797-CF55E75C0796.tif;8934;39282;s1;w4;temp/Week9_39282_D11_s1_w41A1156F2-CF08-4FCB-9797-CF55E75C0796.jpeg
POSITIVE;D11;Week9_39282_D11_s2_w1EA31E2B2-4BBA-41EB-92E7-EDAED236EC97.tif;8935;39282;s2;w1;temp/Week9_39282_D11_s2_w1EA31E2B2-4BBA-41EB-92E7-EDAED236EC97.jpeg
POSITIVE;D11;Week9_39282_D11_s2_w27626C77A-29FC-4F13-8CD9-1CB89962296E.tif;8936;39282;s2;w2;temp/Week9_39282_D11_s2_w27626C77A-29FC-4F13-8CD9-1CB89962296E.jpeg
POSITIVE;D11;Week9_39282_D11_s2_w48EC6A465-1522-4502-876E-942034834271.tif;8937;39282;s2;w4;temp/Week9_39282_D11_s2_w48EC6A465-1522-4502-876E-942034834271.jpeg
POSITIVE;D11;Week9_39282_D11_s3_w135D09B0E-DF9E-43D9-A431-98B0CFA73C4C.tif;8938;39282;s3;w1;temp/Week9_39282_D11_s3_w135D09B0E-DF9E-43D9-A431-98B0CFA73C4C.jpeg
POSITIVE;D11;Week9_39282_D11_s3_w2664AAAB0-1F60-4D25-AE3B-9BB1D61BB3B1.tif;8939;39282;s3;w2;temp/Week9_39282_D11_s3_w2664AAAB0-1F60-4D25-AE3B-9BB1D61BB3B1.jpeg
POSITIVE;D11;Week9_39282_D11_s3_w463E9AC99-CC0E-41C3-A65E-E81FC9F8A7CB.tif;8940;39282;s3;w4;temp/Week9_39282_D11_s3_w463E9AC99-CC0E-41C3-A65E-E81FC9F8A7CB.jpeg
POSITIVE;D11;Week9_39282_D11_s4_w1C48E70C5-6662-4BD9-9145-3FB7AD117E5B.tif;8941;39282;s4;w1;temp/Week9_39282_D11_s4_w1C48E70C5-6662-4BD9-9145-3FB7AD117E5B.jpeg
POSITIVE;D11;Week9_39282_D11_s4_w267F46975-1591-4263-9055-B6D13B446D3F.tif;8942;39282;s4;w2;temp/Week9_39282_D11_s4_w267F46975-1591-4263-9055-B6D13B446D3F.jpeg
POSITIVE;D11;Week9_39282_D11_s4_w4D48575B1-F868-4CEB-A142-11E1F2D8D3DD.tif;8943;39282;s4;w4;temp/Week9_39282_D11_s4_w4D48575B1-F868-4CEB-A142-11E1F2D8D3DD.jpeg
POSITIVE;E02;Week9_39282_E02_s1_w15BB855A8-9C42-4A0F-9A5C-4FB5E5F8DB00.tif;8944;39282;s1;w1;temp/Week9_39282_E02_s1_w15BB855A8-9C42-4A0F-9A5C-4FB5E5F8DB00.jpeg
POSITIVE;E02;Week9_39282_E02_s1_w24D547716-EC03-42E1-8F3D-F3A04AD6048D.tif;8945;39282;s1;w2;temp/Week9_39282_E02_s1_w24D547716-EC03-42E1-8F3D-F3A04AD6048D.jpeg
POSITIVE;E02;Week9_39282_E02_s1_w41916626D-870C-4E1E-BB43-7217885246F8.tif;8946;39282;s1;w4;temp/Week9_39282_E02_s1_w41916626D-870C-4E1E-BB43-7217885246F8.jpeg
POSITIVE;E02;Week9_39282_E02_s2_w1E49926CC-B4E1-4D73-90DE-890CBAEA6414.tif;8947;39282;s2;w1;temp/Week9_39282_E02_s2_w1E49926CC-B4E1-4D73-90DE-890CBAEA6414.jpeg
POSITIVE;E02;Week9_39282_E02_s2_w2A513BAF9-111F-4000-BBDC-9E37F8A14502.tif;8948;39282;s2;w2;temp/Week9_39282_E02_s2_w2A513BAF9-111F-4000-BBDC-9E37F8A14502.jpeg
POSITIVE;E02;Week9_39282_E02_s2_w49716C2EC-4550-40A4-BB8A-9EF4AF015A73.tif;8949;39282;s2;w4;temp/Week9_39282_E02_s2_w49716C2EC-4550-40A4-BB8A-9EF4AF015A73.jpeg
POSITIVE;E02;Week9_39282_E02_s3_w1F58D6C33-E961-4988-9C68-FEF55474CAEC.tif;8950;39282;s3;w1;temp/Week9_39282_E02_s3_w1F58D6C33-E961-4988-9C68-FEF55474CAEC.jpeg
POSITIVE;E02;Week9_39282_E02_s3_w274405A21-81B4-4BD9-ACCD-D5F1DE1FBDE1.tif;8951;39282;s3;w2;temp/Week9_39282_E02_s3_w274405A21-81B4-4BD9-ACCD-D5F1DE1FBDE1.jpeg
POSITIVE;E02;Week9_39282_E02_s3_w485E18004-7338-4C2B-8C1B-CAE64F9C4989.tif;8952;39282;s3;w4;temp/Week9_39282_E02_s3_w485E18004-7338-4C2B-8C1B-CAE64F9C4989.jpeg
POSITIVE;E02;Week9_39282_E02_s4_w13BC9EEB0-828F-47AB-90A0-85F1BF4EA209.tif;8953;39282;s4;w1;temp/Week9_39282_E02_s4_w13BC9EEB0-828F-47AB-90A0-85F1BF4EA209.jpeg
POSITIVE;E02;Week9_39282_E02_s4_w2F94ADE42-A426-4331-A8E6-58D82A453626.tif;8954;39282;s4;w2;temp/Week9_39282_E02_s4_w2F94ADE42-A426-4331-A8E6-58D82A453626.jpeg
POSITIVE;E02;Week9_39282_E02_s4_w49A3F7593-6F77-40F7-AF3B-240C91173DE8.tif;8955;39282;s4;w4;temp/Week9_39282_E02_s4_w49A3F7593-6F77-40F7-AF3B-240C91173DE8.jpeg
SAMPLE;E03;Week9_39282_E03_s1_w1E19EC494-3612-49FB-981C-BC0164A378EA.tif;8956;39282;s1;w1;temp/Week9_39282_E03_s1_w1E19EC494-3612-49FB-981C-BC0164A378EA.jpeg
SAMPLE;E03;Week9_39282_E03_s1_w28F45443A-849A-4D51-B988-6F191F05713B.tif;8957;39282;s1;w2;temp/Week9_39282_E03_s1_w28F45443A-849A-4D51-B988-6F191F05713B.jpeg
SAMPLE;E03;Week9_39282_E03_s1_w4FC4E5FA9-5F94-4041-8A9F-D16740076944.tif;8958;39282;s1;w4;temp/Week9_39282_E03_s1_w4FC4E5FA9-5F94-4041-8A9F-D16740076944.jpeg
SAMPLE;E03;Week9_39282_E03_s2_w172597176-6467-43C3-A2D9-796396792269.tif;8959;39282;s2;w1;temp/Week9_39282_E03_s2_w172597176-6467-43C3-A2D9-796396792269.jpeg
SAMPLE;E03;Week9_39282_E03_s2_w2B68EC0BB-32DA-4ACB-AA67-CEDC5ECF0586.tif;8960;39282;s2;w2;temp/Week9_39282_E03_s2_w2B68EC0BB-32DA-4ACB-AA67-CEDC5ECF0586.jpeg
SAMPLE;E03;Week9_39282_E03_s2_w49799A9BB-7ABF-47F3-832F-C294E34D40A3.tif;8961;39282;s2;w4;temp/Week9_39282_E03_s2_w49799A9BB-7ABF-47F3-832F-C294E34D40A3.jpeg
SAMPLE;E03;Week9_39282_E03_s3_w17411EAF3-B2C5-4EB2-9C30-CA06CB575FD1.tif;8962;39282;s3;w1;temp/Week9_39282_E03_s3_w17411EAF3-B2C5-4EB2-9C30-CA06CB575FD1.jpeg
SAMPLE;E03;Week9_39282_E03_s3_w237C57EAD-15D4-4161-9BEE-12C4E29A17A6.tif;8963;39282;s3;w2;temp/Week9_39282_E03_s3_w237C57EAD-15D4-4161-9BEE-12C4E29A17A6.jpeg
SAMPLE;E03;Week9_39282_E03_s3_w49F8378EB-578C-43E9-89A1-B33C7997058F.tif;8964;39282;s3;w4;temp/Week9_39282_E03_s3_w49F8378EB-578C-43E9-89A1-B33C7997058F.jpeg
SAMPLE;E03;Week9_39282_E03_s4_w1B7EFB1DF-C7D3-4D5A-A528-3909E8026C0A.tif;8965;39282;s4;w1;temp/Week9_39282_E03_s4_w1B7EFB1DF-C7D3-4D5A-A528-3909E8026C0A.jpeg
SAMPLE;E03;Week9_39282_E03_s4_w27928F94F-851B-465A-B384-9CE31F1EE768.tif;8966;39282;s4;w2;temp/Week9_39282_E03_s4_w27928F94F-851B-465A-B384-9CE31F1EE768.jpeg
SAMPLE;E03;Week9_39282_E03_s4_w443F34182-ECDC-4A41-8A10-6A920F08F866.tif;8967;39282;s4;w4;temp/Week9_39282_E03_s4_w443F34182-ECDC-4A41-8A10-6A920F08F866.jpeg
SAMPLE;E04;Week9_39282_E04_s1_w1C974ADF1-BC34-46B3-8E33-F6DE0D3DD339.tif;8968;39282;s1;w1;temp/Week9_39282_E04_s1_w1C974ADF1-BC34-46B3-8E33-F6DE0D3DD339.jpeg
SAMPLE;E04;Week9_39282_E04_s1_w2F8899620-EF6D-4D1B-8492-3494B750797D.tif;8969;39282;s1;w2;temp/Week9_39282_E04_s1_w2F8899620-EF6D-4D1B-8492-3494B750797D.jpeg
SAMPLE;E04;Week9_39282_E04_s1_w47E325A3B-9F5B-4375-BB50-A43695221DE8.tif;8970;39282;s1;w4;temp/Week9_39282_E04_s1_w47E325A3B-9F5B-4375-BB50-A43695221DE8.jpeg
SAMPLE;E04;Week9_39282_E04_s2_w141721636-93A1-433F-A06E-078157B209EE.tif;8971;39282;s2;w1;temp/Week9_39282_E04_s2_w141721636-93A1-433F-A06E-078157B209EE.jpeg
SAMPLE;E04;Week9_39282_E04_s2_w2230A9D2A-DF94-4211-8401-435729427CEF.tif;8972;39282;s2;w2;temp/Week9_39282_E04_s2_w2230A9D2A-DF94-4211-8401-435729427CEF.jpeg
SAMPLE;E04;Week9_39282_E04_s2_w44775D62F-B9CC-4CF4-B3F3-254A344FC5DE.tif;8973;39282;s2;w4;temp/Week9_39282_E04_s2_w44775D62F-B9CC-4CF4-B3F3-254A344FC5DE.jpeg
SAMPLE;E04;Week9_39282_E04_s3_w18BA33086-0A04-418B-BB06-B3DC3016B9A1.tif;8974;39282;s3;w1;temp/Week9_39282_E04_s3_w18BA33086-0A04-418B-BB06-B3DC3016B9A1.jpeg
SAMPLE;E04;Week9_39282_E04_s3_w2617C6475-E3AB-4363-9B21-C2199589374E.tif;8975;39282;s3;w2;temp/Week9_39282_E04_s3_w2617C6475-E3AB-4363-9B21-C2199589374E.jpeg
SAMPLE;E04;Week9_39282_E04_s3_w4A932C516-868B-4A3B-81CB-86E7521F0E09.tif;8976;39282;s3;w4;temp/Week9_39282_E04_s3_w4A932C516-868B-4A3B-81CB-86E7521F0E09.jpeg
SAMPLE;E04;Week9_39282_E04_s4_w10BD02434-7933-424A-8813-3AC514E23482.tif;8977;39282;s4;w1;temp/Week9_39282_E04_s4_w10BD02434-7933-424A-8813-3AC514E23482.jpeg
SAMPLE;E04;Week9_39282_E04_s4_w208957480-3FCF-4787-A176-84A1570AE012.tif;8978;39282;s4;w2;temp/Week9_39282_E04_s4_w208957480-3FCF-4787-A176-84A1570AE012.jpeg
SAMPLE;E04;Week9_39282_E04_s4_w4EEB1604F-0E50-4E45-A8EE-3500DE200F95.tif;8979;39282;s4;w4;temp/Week9_39282_E04_s4_w4EEB1604F-0E50-4E45-A8EE-3500DE200F95.jpeg
SAMPLE;E05;Week9_39282_E05_s1_w157DCAD72-8808-4FB2-8685-44209F9F8FD7.tif;8980;39282;s1;w1;temp/Week9_39282_E05_s1_w157DCAD72-8808-4FB2-8685-44209F9F8FD7.jpeg
SAMPLE;E05;Week9_39282_E05_s1_w2A7736801-AE4E-4284-995B-38A5110ECE49.tif;8981;39282;s1;w2;temp/Week9_39282_E05_s1_w2A7736801-AE4E-4284-995B-38A5110ECE49.jpeg
SAMPLE;E05;Week9_39282_E05_s1_w450DBC2DA-7147-42DE-BE63-00CCFF6329F1.tif;8982;39282;s1;w4;temp/Week9_39282_E05_s1_w450DBC2DA-7147-42DE-BE63-00CCFF6329F1.jpeg
SAMPLE;E05;Week9_39282_E05_s2_w1A71A2BE5-8773-4C76-B4F8-1D4B4311A9F8.tif;8983;39282;s2;w1;temp/Week9_39282_E05_s2_w1A71A2BE5-8773-4C76-B4F8-1D4B4311A9F8.jpeg
SAMPLE;E05;Week9_39282_E05_s2_w283C6D1A1-5C7A-4569-BF99-5D86ABDDFF7B.tif;8984;39282;s2;w2;temp/Week9_39282_E05_s2_w283C6D1A1-5C7A-4569-BF99-5D86ABDDFF7B.jpeg
SAMPLE;E05;Week9_39282_E05_s2_w4FBCAA5B5-2601-4570-88FC-B582D1FB4F49.tif;8985;39282;s2;w4;temp/Week9_39282_E05_s2_w4FBCAA5B5-2601-4570-88FC-B582D1FB4F49.jpeg
SAMPLE;E05;Week9_39282_E05_s3_w1FC197AC3-01B5-4FB7-89C0-F50B7105DD53.tif;8986;39282;s3;w1;temp/Week9_39282_E05_s3_w1FC197AC3-01B5-4FB7-89C0-F50B7105DD53.jpeg
SAMPLE;E05;Week9_39282_E05_s3_w265E9747B-DBFD-4E8F-9182-3A3EE75C96D2.tif;8987;39282;s3;w2;temp/Week9_39282_E05_s3_w265E9747B-DBFD-4E8F-9182-3A3EE75C96D2.jpeg
SAMPLE;E05;Week9_39282_E05_s3_w4AAD05856-63A2-4D0D-B1B9-019B9E22645A.tif;8988;39282;s3;w4;temp/Week9_39282_E05_s3_w4AAD05856-63A2-4D0D-B1B9-019B9E22645A.jpeg
SAMPLE;E05;Week9_39282_E05_s4_w1667D34C9-59A4-4B04-80E2-47558F8BB613.tif;8989;39282;s4;w1;temp/Week9_39282_E05_s4_w1667D34C9-59A4-4B04-80E2-47558F8BB613.jpeg
SAMPLE;E05;Week9_39282_E05_s4_w2689F08E6-DC01-43F8-88AC-4A5125E58C92.tif;8990;39282;s4;w2;temp/Week9_39282_E05_s4_w2689F08E6-DC01-43F8-88AC-4A5125E58C92.jpeg
SAMPLE;E05;Week9_39282_E05_s4_w4F4E6E499-80EC-4A36-94B5-B63E27E8744C.tif;8991;39282;s4;w4;temp/Week9_39282_E05_s4_w4F4E6E499-80EC-4A36-94B5-B63E27E8744C.jpeg
SAMPLE;E06;Week9_39282_E06_s1_w19AA8D6FC-E7AB-42DF-842A-9AEAB1C7AF19.tif;8992;39282;s1;w1;temp/Week9_39282_E06_s1_w19AA8D6FC-E7AB-42DF-842A-9AEAB1C7AF19.jpeg
SAMPLE;E06;Week9_39282_E06_s1_w2786E6BFE-A357-4DF8-B608-9763A0055626.tif;8993;39282;s1;w2;temp/Week9_39282_E06_s1_w2786E6BFE-A357-4DF8-B608-9763A0055626.jpeg
SAMPLE;E06;Week9_39282_E06_s1_w4FC496DC2-F92A-491A-A201-A5F93AE37BB1.tif;8994;39282;s1;w4;temp/Week9_39282_E06_s1_w4FC496DC2-F92A-491A-A201-A5F93AE37BB1.jpeg
